,HIVincidence,HIVprevalence,%msm12month,drugdep,unemployment_rate,household_income
1839,0.0,118.6,1.2584503380135206,2.83,10.1,19370
1840,5.9,380.1,2.301654829915435,2.92,9.3,106898
1841,15.4,275.6,3.5167306988125473,3.1,7.9,381783
1842,0.0,199.9,1.0411651420317767,3.01,8.6,15571
1843,0.0,598.6,0.9282151377141618,3.01,8.8,19131
1844,0.0,133.9,1.4538588624026434,3.01,10.0,22440
1845,0.0,157.0,0.7333592165998015,3.03,7.6,23967
1846,0.0,466.1,2.0356355972794327,2.83,10.0,18102
1847,0.0,0.0,4.468718967229394,3.01,7.4,1639
1848,0.0,115.5,1.5698907192953842,2.96,9.3,26583
1849,7.3,270.9,1.5228537622156975,3.01,11.3,44822
1850,30.900000000000002,1222.6000000000001,4.319062322655025,3.2899999999999996,10.6,925371
1851,0.0,31.0,1.6484049258217786,3.01,9.2,10726
1852,8.9,247.9,1.644825333384574,2.98,6.0,24242
1853,0.0,77.4,0.8797127468581687,2.96,5.3,26407
1854,11.2,357.3,3.7215883323961036,2.98,8.1,298915
1855,0.0,177.8,0.5524861878453038,3.01,10.4,19655
1856,9.4,255.8,1.9839370462012735,2.68,7.1,441912
1857,40.6,1906.7,8.907488751224744,3.46,8.2,745089
1858,4.4,115.1,2.195616135568245,3.1,8.1,88252
1859,11.7,314.4,1.561139102345016,2.96,8.0,90821
1860,9.3,275.3,1.7044758532587454,2.96,7.8,185089
1861,0.0,104.3,2.5229245329279655,2.98,6.6,44198
1862,3.9,305.7,2.807064174123623,2.92,8.0,124901
1863,0.0,720.2,2.1339980544747084,2.98,10.5,15894
1864,0.0,83.4,1.5481467206269675,2.96,10.3,45300
1865,0.0,102.5,1.3598153947585296,2.83,7.7,23798
1866,0.0,164.8,2.8282031044461986,2.64,7.8,34164
1867,24.400000000000002,797.6999999999999,3.4508262517044397,2.47,9.5,780069
1868,4.4,208.2,1.8740290005178664,2.81,8.4,63995
1869,11.5,526.7,3.252423806652131,3.29,7.6,165079
1870,4.6,258.7,2.0040978358304518,2.64,8.1,98394
1871,0.0,273.3,1.0140945743706582,3.01,10.8,41579
1872,4.7,118.0,1.260614445186528,2.81,6.3,89876
1873,6.1,238.6,1.4838822704975474,2.81,8.4,57846
1874,0.0,120.4,1.6204954085963426,2.81,11.6,12739
1875,0.0,0.0,1.8821266657507898,3.03,6.4,7759
1876,0.0,331.3,2.7962988161654647,3.03,6.3,13485
1877,0.0,109.1,1.7935666124776803,3.03,8.6,41285
1878,7.5,232.5,2.8599417622317285,2.68,7.1,496780
1879,9.4,525.5,2.2289766970618032,2.83,12.7,28954
1880,0.0,74.1,1.3785180930499714,3.23,7.6,20178
1881,5.3,147.6,1.739609006723936,3.23,5.8,38340
1882,4.5,381.4,2.2409931705698565,2.92,10.2,69388
1883,0.0,133.5,1.3304822998336896,2.81,6.8,27699
1884,0.0,361.2,1.408179012345679,2.81,9.8,24165
1885,6.5,153.8,1.5455600532170861,2.98,7.4,36479
1886,11.4,402.8,2.2089063941111298,2.64,8.1,342956
1887,0.0,452.7,0.7676920581715955,3.03,7.4,15691
1888,0.0,33.2,1.9117966543558549,3.03,7.0,9642
1889,10.6,289.7,1.2162013427743332,2.87,9.5,61046
1890,0.0,159.7,1.5636891994741577,2.64,10.5,13721
1891,0.0,0.0,0.5431093007467752,2.64,13.2,4752
1892,0.0,407.2,0.5489980785067252,3.05,19.5,9549
1893,0.0,55.4,1.1647409616101378,2.64,9.2,11746
1894,0.0,197.4,0.5509304603330069,2.64,8.6,7174
1895,0.0,221.6,1.0021637626693998,3.49,12.9,18894
1896,50.9,440.9,0.5466472303206997,3.49,15.2,7662
1897,17.2,299.2,0.753650494583137,3.08,12.9,14407
1898,4.6,154.8,1.2515558014105932,3.49,13.2,48331
1899,9.6,293.4,2.0650971198194545,2.61,8.0,101645
1900,7.8,106.9,1.499715424018213,3.22,13.1,34597
1901,7.5,199.7,2.101983361275425,2.95,11.1,65693
1902,0.0,101.9,0.8896399987245304,2.64,13.6,31354
1903,0.0,173.5,2.037533512064343,3.49,11.0,3609
1904,0.0,108.0,1.100889760217162,3.49,11.0,29352
1905,0.0,311.0,0.99187506594914,2.87,12.1,8608
1906,9.2,176.7,1.1486379682807313,3.22,9.2,58424
1907,9.9,176.0,1.568755617288994,2.87,9.8,26474
1908,0.0,92.5,0.5485671048898136,2.64,9.8,10503
1909,0.0,130.1,0.545522949586155,3.49,12.6,6036
1910,0.0,95.5,0.5589307411907655,2.64,13.5,4351
1911,9.8,225.9,1.6700461867748113,3.22,13.5,37407
1912,16.6,311.0,0.9510310456769238,3.08,10.6,22131
1913,13.9,271.7,0.9140630853375291,3.49,12.9,39930
1914,31.4,482.4,1.0357373653320112,3.62,13.0,122288
1915,0.0,79.7,2.641135688345989,3.49,7.6,9124
1916,0.0,75.0,4.240515599824227,3.49,6.5,14852
1917,7.2,185.5,1.1872979023298234,2.95,11.9,64254
1918,0.0,73.1,1.2261491049767228,2.63,8.6,16117
1919,18.6,295.6,0.8580488714792016,3.08,12.0,22027
1920,23.1,677.2,2.2289566942736148,3.62,8.1,113564
1921,35.6,608.2,1.7754293262879788,3.08,16.9,20987
1922,17.7,464.8,1.463934203044791,2.63,9.8,141901
1923,11.2,216.8,1.9281332164767746,2.87,12.1,23395
1924,17.3,321.2,1.735949451280346,3.22,12.7,79209
1925,0.0,142.8,1.2612612612612613,3.49,12.6,4508
1926,0.0,0.0,0.5476118040766657,2.64,10.2,3392
1927,16.0,569.3,1.7700628500577194,2.87,10.0,19983
1928,0.0,482.1,1.3732276431841017,3.08,11.9,7143
1929,27.9,503.4,1.7697415973979038,3.39,10.1,198560
1930,20.3,408.4,1.1164679015478305,2.87,15.9,21554
1931,10.7,256.9,0.6811726760698984,3.05,12.3,41601
1932,0.0,101.5,1.6588199058388702,2.64,7.8,26261
1933,10.3,114.7,1.3447432762836184,2.61,8.3,45534
1934,0.0,639.8,0.7226179415711779,3.49,16.3,8700
1935,12.1,371.6,0.8362411262182649,3.05,13.5,16534
1936,0.0,165.7,0.5632745024408562,3.49,12.8,2112
1937,4.9,117.4,1.5903524289018915,3.22,11.1,60277
1938,0.0,77.2,0.7388252678241596,2.64,8.2,15872
1939,8.6,247.9,1.490568526579607,3.62,10.0,61333
1940,0.0,195.9,0.69713400464756,3.49,10.8,4113
1941,14.3,346.4,0.7814361271263164,3.05,11.2,21239
1942,16.4,434.7,1.063779265802346,3.08,12.6,23571
1943,0.0,102.4,1.9058823529411764,3.22,11.6,30114
1944,0.0,78.0,0.8304696449026346,2.64,12.8,17142
1945,0.0,145.3,2.6711440128214914,2.64,9.5,15504
1946,0.0,92.3,1.0113468179575729,2.61,8.9,8353
1947,0.0,314.9,1.008249312557287,3.49,16.3,9465
1948,33.4,632.1,4.023547250590911,3.18,10.1,371921
1949,0.0,83.1,2.28590359450058,2.61,10.8,6396
1950,0.0,186.4,1.7379283104571936,3.05,12.6,10625
1951,11.2,158.4,1.3778034050559922,3.05,9.2,36947
1952,17.7,323.1,1.7306136600023114,3.08,12.8,37159
1953,13.7,307.2,1.5217749394964584,3.49,10.0,87176
1954,0.0,394.2,1.3367672308069658,3.49,17.3,8564
1955,14.7,183.7,0.9895211206428494,3.49,12.3,61147
1956,10.8,213.6,2.2037422037422036,2.87,7.5,51419
1957,0.0,193.3,1.2048192771084338,3.49,9.3,5145
1958,0.0,280.0,1.7989417989417988,3.49,12.6,14608
1959,0.0,180.9,1.4841672709693015,3.49,10.7,20154
1960,0.0,164.5,0.5521593374087951,3.49,11.7,5473
1961,15.0,240.3,1.7170045510964005,2.87,12.9,15326
1962,22.9,359.7,0.924071824836687,3.49,12.1,66427
1963,0.0,105.6,2.597736625514403,2.61,11.4,8764
1964,0.0,157.5,0.8833820914357826,3.05,10.1,54254
1965,0.0,313.5,0.5515137291715559,3.05,15.5,18260
1966,26.5,375.4,0.893826214645981,3.08,13.0,45446
1967,6.4,206.8,0.7776455909235992,2.63,12.3,37691
1968,12.8,259.3,2.097658292819927,2.95,12.3,52002
1969,8.8,112.9,1.1413799960230664,2.61,14.5,26778
1970,0.0,265.2,0.7981261386310402,3.08,12.0,23413
1971,40.6,403.0,0.9232412635434152,3.08,16.7,12931
1972,0.0,187.2,0.8012751475466333,2.95,13.7,23484
1973,0.0,114.5,1.1276297335203367,2.63,10.2,18855
1974,0.0,111.8,1.0874357090374724,3.22,8.7,29380
1975,0.0,74.4,6.52256351915055,2.64,9.2,5357
1976,0.0,88.4,0.9676420498529185,2.61,8.5,13735
1977,0.0,195.5,0.5472636815920399,3.49,17.5,1455
1978,9.4,131.7,2.391887266088544,2.95,9.2,69464
1979,16.3,508.5,0.8433657374621774,2.87,11.7,16651
1980,15.9,372.8,3.716479493514888,2.85,7.4,355647
1981,0.0,359.8,0.5465779467680608,2.87,9.6,7866
1982,0.0,352.9,1.989389920424403,3.49,17.9,5126
1983,0.0,62.5,0.9468152577693213,2.64,10.8,20224
1984,22.4,339.0,0.9424923687083621,3.08,12.8,47480
1985,0.0,87.1,0.7975272838281309,2.64,14.5,27355
1986,13.2,449.4,1.0267155578837088,3.08,12.4,32026
1987,0.0,106.4,1.4173449340443447,3.22,8.8,15174
1988,0.0,71.9,2.550724637681159,2.61,10.9,7230
1989,0.0,0.0,0.5122950819672131,2.12,1.6,1098
1990,0.0,0.0,2.044025157232704,2.29,1.5,4918
1991,0.0,0.0,1.6270888302550572,2.16,5.4,2331
1992,0.0,0.0,0.49627791563275436,2.12,2.3,361
1993,0.0,0.0,0.5502567865003668,2.51,3.2,3000
1994,0.0,0.0,0.5728314238952537,2.12,2.1,1330
1995,0.0,0.0,0.5966587112171837,2.51,1.8,988
1996,6.5,63.6,0.8818230664685989,2.12,2.7,35767
1997,4.9,82.1,1.195324221390533,2.48,3.6,67013
1998,0.0,0.0,2.1902377972465583,2.16,1.6,1759
1999,0.0,0.0,0.546448087431694,2.29,1.2,2211
2000,0.0,0.0,0.5154639175257731,2.69,0.6,1065
2001,0.0,186.0,0.5754475703324808,2.12,3.8,1473
2002,0.0,0.0,5.379746835443038,2.16,1.5,1074
2003,0.0,0.0,0.5567153792623522,2.12,3.6,1618
2004,0.0,0.0,0.5380476556495004,2.29,0.8,1576
2005,0.0,0.0,0.49586776859504134,2.12,0.7,766
2006,0.0,52.0,1.2641311806985227,3.17,4.3,28045
2007,0.0,0.0,0.5202913631633715,2.12,2.6,1137
2008,0.0,0.0,0.5133470225872689,2.29,1.9,1068
2009,0.0,0.0,0.5353319057815845,2.12,1.3,1088
2010,0.0,0.0,1.8518518518518516,2.12,1.6,1097
2011,0.0,0.0,0.535077288941736,2.29,1.9,1898
2012,0.0,0.0,0.5270092226613966,2.29,1.7,866
2013,0.0,0.0,0.5686789151356081,2.51,3.6,2576
2014,0.0,0.0,0.5581395348837209,2.29,3.3,1336
2015,0.0,60.5,1.634683724235963,2.69,2.7,2755
2016,0.0,0.0,0.9189189189189189,2.12,2.2,4078
2017,0.0,0.0,0.5611340815121088,2.12,4.9,3666
2018,0.0,39.8,1.6066898430893546,2.12,3.3,11820
2019,0.0,0.0,0.553290623179965,2.51,3.8,3108
2020,0.0,193.6,0.5372217958557176,3.17,1.0,1499
2021,0.0,0.0,0.6830601092896175,2.12,3.9,783
2022,0.0,0.0,0.5468215994531784,3.17,3.8,3299
2023,0.0,0.0,0.5543237250554324,2.51,1.5,1943
2024,0.0,0.0,1.3577732518669383,2.16,1.7,5003
2025,0.0,0.0,0.570884871550904,2.48,3.8,2307
2026,0.0,0.0,0.5870841487279843,2.51,1.1,1079
2027,0.0,36.0,0.5480286192723398,2.48,3.5,6616
2028,0.0,0.0,0.5454942177612917,2.16,3.2,4728
2029,0.0,0.0,0.5663939584644431,2.48,1.0,1712
2030,0.0,0.0,2.867383512544803,2.12,2.4,620
2031,0.0,0.0,0.6701414743112435,2.12,21.7,1098
2032,0.0,0.0,0.6153846153846154,2.12,0.0,318
2033,0.0,38.6,0.5471003680493385,2.12,2.7,10887
2034,0.0,0.0,0.49261083743842365,2.48,3.3,936
2035,0.0,55.7,0.5478146957246636,2.29,3.1,9050
2036,0.0,0.0,0.5605381165919282,2.16,2.3,1018
2037,0.0,0.0,1.4290250873293109,2.48,2.6,3334
2038,0.0,0.0,0.5549132947976878,3.17,3.2,4922
2039,0.0,41.0,1.6500217108119843,2.51,2.6,25495
2040,0.0,0.0,0.5424954792043399,2.29,1.2,1970
2041,0.0,53.3,0.5535237718691312,2.69,1.2,11113
2042,0.0,90.4,1.4012861119109319,3.07,15.3,10734
2043,13.8,195.4,1.3100652560806803,2.69,11.1,40191
2044,0.0,42.4,0.9110805720975214,2.38,10.6,20339
2045,8.4,131.2,1.4878315701704101,2.6,9.6,38933
2046,0.0,73.2,1.6252109472448457,2.97,11.5,22208
2047,0.0,52.5,1.0294639687610934,2.69,6.5,18115
2048,0.0,93.7,1.417096355536848,2.63,9.0,28007
2049,0.0,68.0,2.369439071566731,2.56,11.0,16587
2050,5.5,107.2,2.101620589617189,2.63,8.2,134934
2051,0.0,33.7,0.9035872413481522,2.63,7.8,10922
2052,0.0,85.2,1.03294625978936,2.69,10.2,15163
2053,0.0,112.3,1.2798312135506857,2.88,10.8,54969
2054,0.0,75.6,1.9541806993472206,2.56,6.5,74187
2055,0.0,111.7,1.2821355776185155,2.56,10.6,16052
2056,0.0,93.8,1.0940293171254916,2.63,9.8,42184
2057,0.0,68.9,1.3565038862003225,2.97,9.0,14561
2058,0.0,86.5,0.6067809333166521,2.61,9.3,17625
2059,19.1,406.3,3.630474874715707,2.63,11.4,534721
2060,0.0,73.9,0.9000572290723688,2.69,8.7,20929
2061,0.0,84.0,2.9210819854991636,2.38,8.6,15332
2062,5.8,96.8,2.8386115873580695,2.61,4.1,65029
2063,0.0,108.4,0.8544358311800173,2.5,8.6,31998
2064,5.5,130.8,1.6232857542681218,2.54,7.3,54581
2065,0.0,67.3,2.025099828864803,3.07,10.0,11532
2066,19.6,430.5,4.678671457463148,3.8699999999999997,8.1,474683
2067,0.0,56.7,0.8352910467240929,2.38,8.6,16333
2068,0.0,67.4,0.5494018608772707,3.07,9.0,11502
2069,0.0,44.2,1.890476613117955,2.74,5.0,34753
2070,7.1,110.0,1.3000890471950133,2.88,8.1,63549
2071,0.0,57.5,1.1674202037924286,2.97,11.6,15564
2072,21.6,388.6,3.4305494740398768,3.26,9.6,329062
2073,0.0,58.3,0.9616427461046237,2.38,8.0,30795
2074,0.0,79.5,0.5483843752636464,2.69,10.5,11438
2075,0.0,38.0,0.5468102734051368,2.63,6.7,6333
2076,0.0,47.4,1.209248331237303,2.38,7.7,11075
2077,0.0,50.4,0.7799124976222179,3.07,14.2,16837
2078,0.0,99.8,2.0253848231163922,2.97,9.7,11426
2079,0.0,0.0,0.9787811673930127,2.38,5.5,12516
2080,0.0,57.9,0.9429142087416973,2.61,8.1,22507
2081,0.0,88.7,0.5497709287796751,3.07,11.8,13204
2082,0.0,111.8,0.9106843468983387,2.63,9.2,28176
2083,0.0,50.9,0.8103510028653295,2.54,7.7,22642
2084,2.5,72.3,1.9300375831165075,2.74,7.2,94089
2085,0.0,100.9,0.6998855533057488,3.07,8.5,23622
2086,0.0,105.4,2.121749991782533,2.54,7.3,64146
2087,0.0,50.2,0.7645536090542412,2.69,8.7,18471
2088,5.400000000000001,154.9,1.9715919242451314,2.63,9.6,117134
2089,7.8,244.1,1.3274696127066743,2.99,12.3,178121
2090,0.0,175.3,2.418882199371304,2.88,7.3,14676
2091,7.5,235.9,1.1402751460381886,2.69,10.9,97624
2092,0.0,160.5,1.0855546001719691,2.61,9.7,24586
2093,0.0,53.3,1.86837790110999,2.38,5.9,65950
2094,0.0,65.9,0.7542147293700089,3.07,14.1,9486
2095,0.0,29.899999999999995,0.5514217379750199,2.38,6.2,15923
2096,0.0,69.9,1.0581453502145244,2.69,8.5,41169
2097,0.0,40.6,0.5412956172516151,2.63,8.4,6056
2098,12.5,284.8,1.6608731213577346,3.39,10.6,222673
2099,0.0,119.2,0.7080899274207825,2.97,9.0,6056
2100,0.0,61.4,1.593376552370538,2.61,8.3,12640
2101,0.0,83.0,0.9515237238009516,2.97,9.7,34160
2102,0.0,209.2,1.1541072640868975,2.97,10.8,4916
2103,0.0,25.4,1.407320535769397,2.5,6.5,17366
2104,0.0,75.9,0.6148686416992734,2.38,7.7,7798
2105,0.0,90.4,3.133924545317902,2.97,11.0,13637
2106,22.8,348.1,1.7107514146598237,3.07,7.4,19435
2107,0.0,80.9,1.2183604080090669,3.07,16.1,10944
2108,0.0,68.9,1.0464949586658385,2.74,10.2,61042
2109,0.0,54.6,0.8494755132247893,2.69,8.0,16151
2110,0.0,18.0,1.145675869202005,2.38,3.9,13006
2111,5.8,129.3,1.2885107788882464,2.61,9.8,48211
2112,0.0,122.2,1.6317089181332252,3.07,14.2,28209
2113,0.0,82.1,1.0771912573190898,2.5,8.0,23831
2114,0.0,128.0,1.0794011495789333,3.07,11.1,29558
2115,0.0,36.2,2.5927998507741092,2.5,9.7,21539
2116,12.5,72.4,2.5967442122458175,2.69,6.9,18616
2117,7.900000000000001,124.40000000000002,1.533686852975859,2.69,9.6,149756
2118,8.9,173.4,1.6887756376626946,2.56,9.5,220710
2119,7.5,123.4,1.20243044451551,2.6,8.6,86565
2120,9.0,30.9,1.10318730897977,2.63,7.9,36366
2121,0.0,165.1,2.363177097951165,2.61,5.6,18291
2122,0.0,41.9,0.5541754251863176,2.38,9.7,11388
2123,0.0,0.0,0.549558390578999,2.97,12.1,5137
2124,4.9,90.2,2.2512347333358855,2.56,7.0,77328
2125,0.0,64.7,1.7547586675730795,2.63,8.6,24923
2126,0.0,69.9,0.9512883025001195,2.38,6.0,42593
2127,0.0,70.7,1.1333426612564712,2.38,9.8,15001
2128,0.0,60.4,1.0461029563779203,2.5,8.9,49561
2129,0.0,32.2,0.6561679790026247,2.5,7.7,9327
2130,0.0,56.0,1.634435433562071,2.11,8.0,7942
2131,0.0,180.1,0.5641748942172073,2.57,5.8,2067
2132,0.0,60.7,0.7254069355980184,2.11,10.1,5208
2133,0.0,0.0,0.5306319343945972,2.57,2.9,2089
2134,0.0,73.4,0.5536037474715213,2.57,3.2,7770
2135,0.0,102.5,1.5635778339848239,2.57,3.2,3703
2136,0.0,115.2,0.9606387623978542,2.11,9.4,16713
2137,0.0,154.2,0.8854935324246896,2.57,9.3,10245
2138,0.0,120.6,2.3854873176623617,2.33,5.4,42622
2139,0.0,90.4,0.5483927425471092,2.11,6.5,17475
2140,0.0,64.2,0.607161096294615,2.11,8.2,16873
2141,0.0,161.6,1.759853345554537,2.11,8.8,6067
2142,0.0,0.0,0.5599104143337066,2.57,2.1,993
2143,9.5,127.4,2.2917377088640603,2.33,5.4,98174
2144,0.0,0.0,0.5711565920990005,2.11,8.1,2346
2145,15.7,161.8,1.1506061228682967,2.57,9.4,44104
2146,0.0,0.0,2.7494456762749446,2.57,8.6,2420
2147,0.0,200.4,1.326442721791559,2.22,6.8,5521
2148,0.0,118.8,1.1496922540936012,2.11,7.5,26232
2149,0.0,82.9,0.9602711353794013,2.57,4.2,10302
2150,0.0,70.5,1.075404858299595,2.22,10.2,16520
2151,0.0,0.0,0.562429696287964,2.57,2.6,1840
2152,0.0,0.0,0.520494469746259,2.57,4.0,1744
2153,0.0,86.2,1.6682978912714654,2.57,5.7,23816
2154,0.0,44.1,0.5517103019360016,2.11,5.1,10380
2155,0.0,57.7,1.9861384090203784,2.33,5.1,19717
2156,0.0,0.0,0.5226480836236934,2.57,5.3,1966
2157,0.0,407.0,0.5387205387205387,2.57,3.5,2211
2158,0.0,0.0,0.5825242718446602,2.57,7.4,1175
2159,0.0,0.0,0.5797101449275363,2.57,2.0,1493
2160,0.0,75.4,0.5506141465480728,2.11,7.5,4806
2161,0.0,163.0,0.9429110234870564,2.11,8.2,4696
2162,0.0,53.4,0.5539297658862876,2.57,7.3,10407
2163,0.0,135.2,0.5336617405582923,2.57,5.3,2473
2164,0.0,65.7,0.6666666666666667,2.11,6.4,4265
2165,0.0,89.1,0.9467667023937121,2.22,8.0,18272
2166,0.0,112.1,2.842281255805313,2.57,3.5,5737
2167,0.0,0.0,0.5611672278338945,2.57,6.1,3974
2168,0.0,0.0,0.5491881566380133,2.11,8.7,4101
2169,0.0,104.4,1.6264038991311718,2.11,10.5,18255
2170,0.0,110.8,2.204185565369619,2.11,7.5,13342
2171,0.0,93.9,1.8028312067542691,2.57,6.7,15146
2172,0.0,61.9,1.4124293785310735,2.11,3.6,3243
2173,0.0,99.7,1.6497461928934012,2.33,3.8,13014
2174,0.0,66.9,0.5494505494505495,2.11,9.4,12891
2175,0.0,93.8,0.5508583141173456,2.11,9.8,8158
2176,0.0,0.0,0.5549774540409296,2.57,5.2,3066
2177,0.0,52.0,0.5462615227039945,2.11,8.3,6003
2178,0.0,41.3,0.5501789738830704,2.22,8.3,15802
2179,0.0,0.0,0.5414813382324501,2.11,4.7,5229
2180,0.0,153.7,1.2231818359451327,2.11,8.6,26574
2181,0.0,115.3,0.5393996247654784,2.22,6.6,4562
2182,0.0,102.1,1.3822568484543856,2.22,8.8,4104
2183,0.0,79.0,0.5553351844506148,2.11,8.9,4196
2184,19.8,329.5,3.4501112019313016,2.34,6.6,287998
2185,0.0,107.9,0.8491270973439303,2.11,11.1,15008
2186,0.0,151.4,1.0579400317930165,2.22,7.0,18433
2187,0.0,49.7,0.8292303705623219,2.22,9.8,11988
2188,0.0,87.5,0.7018116533376856,2.22,7.6,6323
2189,8.7,102.6,1.361710083509909,2.22,6.1,30182
2190,0.0,131.5,0.5511635675314552,2.11,5.8,18477
2191,0.0,82.3,1.305388353035028,2.11,6.8,14650
2192,0.0,107.9,1.1586307829904872,2.11,6.8,26033
2193,0.0,0.0,0.5606166783461808,2.11,11.9,4784
2194,0.0,0.0,1.6642547033285093,2.57,2.6,1307
2195,0.0,79.5,1.0516133058728079,2.22,6.0,33129
2196,0.0,71.8,0.550478916657492,2.11,8.5,9266
2197,0.0,124.9,1.2425218591808558,2.11,10.3,15522
2198,0.0,48.5,1.6490845155814238,2.57,7.5,17850
2199,0.0,76.5,0.5481198215423837,2.57,4.8,7166
2200,0.0,0.0,0.5582922824302134,2.57,9.1,3029
2201,14.6,292.9,1.6695541881315972,2.41,7.0,243509
2202,12.7,55.5,0.988275965729746,2.11,6.3,27086
2203,0.0,85.4,1.2585439947922317,2.22,6.2,21109
2204,0.0,0.0,0.5452821242294926,2.57,2.9,4585
2205,0.0,76.1,1.2558869701726845,2.57,3.8,3393
2206,0.0,125.8,0.5460502366217692,2.57,4.4,7246
2207,0.0,65.7,0.5436470953712332,2.97,9.3,7197
2208,0.0,58.9,1.264005405101064,3.45,8.7,33376
2209,5.6,148.3,2.4429772331715016,2.81,9.6,147736
2210,0.0,181.8,2.064693737095664,3.45,8.6,15746
2211,0.0,128.1,2.311239811239811,3.45,11.6,18772
2212,0.0,98.7,0.548988178721699,2.7,11.7,25847
2213,0.0,53.4,0.5442850074220682,2.61,16.8,8977
2214,0.0,64.9,0.5489679402722881,2.7,13.6,10296
2215,0.0,78.6,1.2217008314810243,2.61,10.9,64917
2216,0.0,83.0,1.5934065934065933,2.7,13.7,43730
2217,0.0,0.0,0.5018820577164366,2.97,10.2,879
2218,0.0,0.0,0.5447735784814436,2.97,11.3,3164
2219,0.0,0.0,1.1595221363316937,2.97,13.5,3083
2220,0.0,94.9,2.7049873203719357,2.97,5.6,8251
2221,6.6,132.0,0.9841478672496743,2.7,12.4,82977
2222,0.0,133.9,2.2777369581190303,2.61,15.1,7800
2223,0.0,97.1,1.021888601526525,2.7,13.7,34187
2224,0.0,50.4,1.5620718004932859,2.7,13.1,27148
2225,0.0,0.0,0.5578391074574282,2.97,11.0,3616
2226,4.5,117.2,1.611713665943601,3.45,11.1,145627
2227,0.0,104.7,1.6876024030584378,3.45,9.2,20672
2228,0.0,87.4,0.7998899864775045,3.45,11.2,44942
2229,0.0,141.5,0.5505583126550868,2.97,12.9,10235
2230,7.4,153.1,1.373050965790086,3.45,12.5,113883
2231,0.0,155.8,0.5564964916525525,2.97,10.7,3714
2232,12.300000000000002,465.8999999999999,6.403487775688152,3.34,9.8,308595
2233,0.0,91.7,1.618639761922044,3.45,12.8,28253
2234,0.0,0.0,0.5494505494505495,2.97,6.9,791
2235,0.0,108.9,0.739717920899497,3.45,9.3,10213
2236,0.0,91.8,1.1140457808478939,2.97,10.1,26901
2237,0.0,69.4,3.6367393325756794,2.97,8.3,10134
2238,0.0,0.0,1.5151515151515151,2.97,8.7,3018
2239,0.0,148.4,1.0556820534050921,2.97,10.6,9595
2240,7.4,170.1,3.158846147954103,2.81,8.8,203901
2241,0.0,0.0,0.5617977528089888,2.97,9.1,666
2242,7.0,95.3,1.9168308396783982,3.45,10.1,34149
2243,0.0,119.9,1.407032581194816,2.48,6.0,37956
2244,13.4,250.30000000000004,3.698637186205477,3.2900000000000005,7.6,527445
2245,0.0,55.3,1.3373453694416584,2.79,8.0,28616
2246,0.0,75.0,1.9112913210350377,2.79,7.2,70336
2247,12.0,74.2,1.199228322644559,2.16,7.3,20145
2248,8.0,258.4,1.4117631644458422,2.47,9.4,153857
2249,4.7,78.4,1.0171818446561551,2.16,6.7,50948
2250,0.0,67.6,0.7909986887187513,2.44,6.0,24338
2251,4.7,93.7,3.16651904340124,2.67,7.8,231959
2252,4.4,49.4,1.8300597657865834,2.79,6.5,74138
2253,4.2,104.5,0.8533029936713361,2.79,8.8,57959
2254,0.0,0.0,0.5469915464942815,2.53,5.3,2214
2255,0.0,163.0,0.7425253761996919,2.47,9.4,25764
2256,4.9,105.5,1.6697916820456793,2.44,5.3,57283
2257,3.2000000000000006,90.90000000000002,3.0394691906132603,2.67,6.3,185306
2258,0.0,59.4,1.0713590026621649,2.79,8.4,15846
2259,0.0,78.0,0.73268730796502,2.53,8.7,31863
2260,0.0,65.5,1.45370063060073,2.44,6.9,14947
2261,0.0,77.4,0.9389671361502347,2.44,5.6,26413
2262,0.0,81.4,1.039047590197207,2.78,8.1,34713
2263,3.3,139.0,1.3520727787764886,2.16,5.9,95835
2264,14.800000000000002,383.0,2.3314014752370915,2.48,7.5,109027
2265,14.3,196.9,2.2925041731280187,2.67,8.9,204571
2266,0.0,44.9,1.2695624401149792,2.53,5.6,13375
2267,6.4,135.2,1.5463527274103797,2.78,8.5,109700
2268,0.0,84.8,1.4822767167664896,2.58,9.5,53987
2269,0.0,97.1,0.5544892301130305,2.53,6.5,2075
2270,0.0,95.5,0.8839021574428169,2.16,7.2,58298
2271,0.0,80.2,0.8742787200559538,2.16,9.0,5981
2272,0.0,86.5,0.9545794858996756,2.58,6.4,14383
2273,0.0,154.0,1.0587102983638113,2.16,8.1,17231
2274,0.0,41.0,1.1302611971771586,2.79,8.5,34398
2275,0.0,31.8,0.734231369601665,2.53,7.6,18583
2276,0.0,100.6,0.5457463884430177,2.16,7.3,9329
2277,6.0,161.0,1.0711373576140941,2.69,7.6,85335
2278,7.9,159.7,1.6795838422981342,2.48,6.7,194503
2279,6.6,66.1,0.8669497523000707,2.53,7.4,36616
2280,4.3,113.9,1.4120435463785002,2.48,7.8,51793
2281,9.2,319.1,1.3856132075471699,2.6,9.9,133684
2282,9.5,116.3,1.2001831604823225,2.69,8.6,129335
2283,5.1,189.5,1.4139476794754566,2.44,8.5,46008
2284,0.0,68.4,0.8022003208801284,2.53,10.1,17340
2285,7.1,82.3,0.8850756378414991,2.53,7.8,46128
2286,0.0,41.0,0.9675190048375951,2.16,7.8,18822
2287,8.3,200.8,2.088448221592697,2.47,13.7,57661
2288,5.3,90.1,2.502723641205665,2.67,6.8,307953
2289,0.0,101.8,0.8601837002478496,2.44,7.4,7380
